#ID     Ln(Age/yr)    sigma(Ln(Age/yr))  Ln(StM/MSun)  sigma(Ln(StM/MSun))   EBV    sigma(EBV)    ln(tau)   sigma(ln(tau))    BF_Chi2     Quality(1=best) 
20	0.192858E+02 	 0.474707E+00 	 0.201715E+02 	 0.240940E+00 	 0.150893E+00 	 0.206021E-01  	 -0.940301E+00 	 0.109106E+01  	17.47     	1
21	0.203744E+02 	 0.389103E+00 	 0.212695E+02 	 0.116146E+00 	 0.115180E+00 	 0.234430E-01  	 -0.126726E+01 	 0.802866E+00  	14.89     	1
22	0.197137E+02 	 0.203014E+00 	 0.227485E+02 	 0.706009E-01 	 0.245646E+00 	 0.131949E-01  	 -0.192119E+01 	 0.294028E+00  	21.66     	1
23	0.198874E+02 	 0.536175E-01 	 0.235740E+02 	 0.315349E-01 	 0.449791E+00 	 0.107754E-01  	 -0.215767E+01 	 0.536398E-01  	19.63     	1
24	0.199305E+02 	 0.210048E+00 	 0.217728E+02 	 0.678284E-01 	 0.216462E+00 	 0.209372E-01  	 -0.219775E+01 	 0.249221E+00  	12.50     	2
25	0.208151E+02 	 0.532386E+00 	 0.209238E+02 	 0.199319E+00 	 0.172695E+00 	 0.274646E-01  	 0.125388E+01 	 0.102365E+01  	11.46     	1
26	0.172335E+02 	 0.439730E+00 	 0.210044E+02 	 0.211224E+00 	 0.434373E+00 	 0.174715E-01  	 -0.223110E+01 	 0.113608E+01  	83.27     	1
27	0.202139E+02 	 0.240924E+00 	 0.220735E+02 	 0.793983E-01 	 0.253725E+00 	 0.220816E-01  	 -0.186002E+01 	 0.299667E+00  	13.19     	2
28	0.195504E+02 	 0.613023E+00 	 0.204040E+02 	 0.312107E+00 	 0.132792E+00 	 0.376233E-01  	 -0.217310E+01 	 0.109865E+01  	11.81     	1
NA    NA    NA      NA     NA     NA      NA     NA     NA    NA     3  
 30	0.196298E+02 	 0.537744E+00 	 0.207033E+02 	 0.282051E+00 	 0.184189E+00 	 0.225560E-01  	 0.136696E+01 	 0.108615E+01  	12.12     	1
31	0.196531E+02 	 0.116004E+00 	 0.209628E+02 	 0.653674E-01 	 0.149965E+00 	 0.279192E-01  	 -0.212148E+01 	 0.937923E-01  	80.85     	1
32	0.195792E+02 	 0.257145E+00 	 0.209739E+02 	 0.143101E+00 	 0.150115E+00 	 0.346814E-01  	 -0.218786E+01 	 0.998513E+00  	45.44     	1
33	0.200077E+02 	 0.753206E+00 	 0.215841E+02 	 0.407871E+00 	 0.626693E+00 	 0.348217E-01  	 -0.315975E+00 	 0.105782E+01  	145.44    	1
34	0.182081E+02 	 0.363338E+00 	 0.197221E+02 	 0.187472E+00 	 0.265752E+00 	 0.141821E-01  	 -0.215985E+01 	 0.116975E+01  	120.46    	1
35	0.213227E+02 	 0.484967E+00 	 0.241430E+02 	 0.191883E+00 	 0.387082E+00 	 0.264837E-01  	 0.155223E+01 	 0.767554E+00  	49.50     	1
36	0.211490E+02 	 0.213608E+00 	 0.246852E+02 	 0.244029E-01 	 0.162101E+00 	 0.425910E-01  	 -0.169544E+01 	 0.271180E+00  	23.44     	2
37	0.197370E+02 	 0.127313E+00 	 0.228157E+02 	 0.496273E-01 	 0.350791E+00 	 0.128031E-01  	 -0.212248E+01 	 0.148612E+00  	28.33     	1
38	0.202909E+02 	 0.117943E+00 	 0.222426E+02 	 0.424436E-01 	 0.240481E+00 	 0.165082E-01  	 -0.211057E+01 	 0.119071E+00  	9.99      	2
39	0.201814E+02 	 0.445638E+00 	 0.225910E+02 	 0.136418E+00 	 0.413078E+00 	 0.219789E-01  	 -0.115740E+01 	 0.970520E+00  	30.52     	1
40	0.185495E+02 	 0.151768E+00 	 0.223281E+02 	 0.101061E+00 	 0.492545E+00 	 0.878662E-02  	 -0.212835E+01 	 0.227190E+00  	252.56    	1
41	0.207828E+02 	 0.460312E+00 	 0.224858E+02 	 0.157398E+00 	 0.312367E+00 	 0.248698E-01  	 0.292182E-01 	 0.882632E+00  	29.00     	1
42	0.197354E+02 	 0.207872E+00 	 0.227289E+02 	 0.679131E-01 	 0.190578E+00 	 0.175021E-01  	 -0.212425E+01 	 0.247119E+00  	30.48     	2
43	0.214347E+02 	 0.490329E+00 	 0.208297E+02 	 0.194206E+00 	 0.125422E+00 	 0.318342E-01  	 0.152058E+01 	 0.755223E+00  	17.04     	1
44	0.188462E+02 	 0.469515E+00 	 0.208271E+02 	 0.217182E+00 	 0.431215E+00 	 0.194161E-01  	 -0.213575E+01 	 0.116149E+01  	36.30     	1
45	0.202763E+02 	 0.419185E+00 	 0.211367E+02 	 0.123208E+00 	 0.145849E+00 	 0.213287E-01  	 -0.128256E+01 	 0.951810E+00  	7.99      	1
46	0.204445E+02 	 0.336354E+00 	 0.214261E+02 	 0.108340E+00 	 0.115192E+00 	 0.238623E-01  	 -0.112198E+01 	 0.475499E+00  	13.02     	1
47	0.205547E+02 	 0.439543E+00 	 0.211393E+02 	 0.138036E+00 	 0.116425E+00 	 0.256230E-01  	 -0.729982E+00 	 0.904103E+00  	20.19     	1
48	0.201504E+02 	 0.256476E+00 	 0.236262E+02 	 0.786070E-01 	 0.472831E+00 	 0.220871E-01  	 -0.210683E+01 	 0.317042E+00  	16.90     	1
49	0.186175E+02 	 0.339953E+00 	 0.214245E+02 	 0.155740E+00 	 0.329250E+00 	 0.111387E-01  	 -0.215010E+01 	 0.118876E+01  	38.49     	1
50	0.202206E+02 	 0.420756E+00 	 0.227470E+02 	 0.138022E+00 	 0.304537E+00 	 0.190695E-01  	 -0.769422E+00 	 0.993669E+00  	36.84     	1
51	0.196058E+02 	 0.419476E+00 	 0.213327E+02 	 0.136090E+00 	 0.192967E+00 	 0.190185E-01  	 -0.174304E+01 	 0.108580E+01  	8.65      	1
52	0.216325E+02 	 0.482357E+00 	 0.240163E+02 	 0.203520E+00 	 0.436052E+00 	 0.323916E-01  	 0.159595E+01 	 0.530757E+00  	109.25    	1
53	0.208944E+02 	 0.157594E+00 	 0.237947E+02 	 0.246181E-01 	 0.161459E+00 	 0.350663E-01  	 -0.211760E+01 	 0.961669E-01  	140.36    	2
54	0.199713E+02 	 0.371109E+00 	 0.218795E+02 	 0.123037E+00 	 0.304895E+00 	 0.210517E-01  	 -0.169056E+01 	 0.979452E+00  	33.19     	1
55	0.197752E+02 	 0.160602E+00 	 0.230009E+02 	 0.546805E-01 	 0.397469E+00 	 0.145933E-01  	 -0.212116E+01 	 0.221413E+00  	27.00     	1
56	0.194580E+02 	 0.425691E+00 	 0.224210E+02 	 0.113031E+00 	 0.212587E+00 	 0.152357E-01  	 -0.226149E+01 	 0.111220E+01  	40.28     	1
57	0.196427E+02 	 0.152081E+00 	 0.207889E+02 	 0.600063E-01 	 0.723308E-01 	 0.193947E-01  	 -0.213501E+01 	 0.227194E+00  	22.55     	1
58	0.204483E+02 	 0.324435E+00 	 0.213086E+02 	 0.104759E+00 	 0.145470E+00 	 0.334270E-01  	 -0.134992E+01 	 0.395408E+00  	6.06      	1
59	0.216043E+02 	 0.997477E-01 	 0.232400E+02 	 0.592849E-01 	 0.157196E+00 	 0.202361E-01  	 -0.731397E+00 	 0.437030E-01  	15.43     	2
60	0.204603E+02 	 0.351519E+00 	 0.231426E+02 	 0.108236E+00 	 0.229763E+00 	 0.192569E-01  	 -0.102992E+01 	 0.667036E+00  	27.65     	1
61	0.197482E+02 	 0.278517E+00 	 0.212639E+02 	 0.942489E-01 	 0.225783E+00 	 0.265513E-01  	 -0.213795E+01 	 0.349212E+00  	7.25      	2
62	0.201804E+02 	 0.453083E+00 	 0.205962E+02 	 0.173673E+00 	 0.174223E+00 	 0.285821E-01  	 -0.117618E+01 	 0.101406E+01  	13.23     	1
63	0.210088E+02 	 0.555889E+00 	 0.206286E+02 	 0.187760E+00 	 0.885677E-01 	 0.298528E-01  	 0.493416E+00 	 0.100676E+01  	7.22      	1
64	0.212026E+02 	 0.517003E+00 	 0.217547E+02 	 0.213342E+00 	 0.131727E+00 	 0.295031E-01  	 0.158499E+01 	 0.774229E+00  	14.04     	1
65	0.184132E+02 	 0.531129E+00 	 0.198631E+02 	 0.268015E+00 	 0.268831E+00 	 0.227410E-01  	 -0.215027E+01 	 0.117367E+01  	13.46     	1
66	0.197537E+02 	 0.409613E+00 	 0.211265E+02 	 0.123742E+00 	 0.118728E+00 	 0.210146E-01  	 -0.174632E+01 	 0.101549E+01  	10.84     	1
67	0.213270E+02 	 0.323424E+00 	 0.251621E+02 	 0.759935E-01 	 0.134445E+00 	 0.108203E+00  	 -0.159573E+01 	 0.189829E+00  	21.75     	1
68	0.203785E+02 	 0.495120E+00 	 0.210598E+02 	 0.143849E+00 	 0.118805E+00 	 0.230910E-01  	 -0.737767E+00 	 0.111734E+01  	16.48     	1
69	0.187731E+02 	 0.316842E+00 	 0.225160E+02 	 0.123931E+00 	 0.427223E+00 	 0.861826E-02  	 -0.212270E+01 	 0.113715E+01  	65.28     	1
70	0.196702E+02 	 0.230257E+00 	 0.210790E+02 	 0.744259E-01 	 0.100907E+00 	 0.212155E-01  	 -0.212377E+01 	 0.309483E+00  	29.59     	2
71	0.209330E+02 	 0.165924E+00 	 0.240189E+02 	 0.244037E-01 	 0.161454E+00 	 0.406130E-01  	 -0.229813E+01 	 0.106057E+00  	38.72     	1
72	0.196250E+02 	 0.380757E+00 	 0.205643E+02 	 0.119327E+00 	 0.130504E+00 	 0.286090E-01  	 -0.216323E+01 	 0.678337E+00  	9.88      	1
73	0.196291E+02 	 0.313199E+00 	 0.204721E+02 	 0.952688E-01 	 0.342809E-01 	 0.223181E-01  	 -0.218117E+01 	 0.695176E+00  	14.48     	1
74	0.199057E+02 	 0.136569E+00 	 0.205629E+02 	 0.592439E-01 	 0.179477E-03 	 0.175247E-01  	 -0.212364E+01 	 0.181274E+00  	82.14     	2
75	0.213049E+02 	 0.116125E+00 	 0.246970E+02 	 0.701037E-01 	 0.178508E+00 	 0.148202E-01  	 -0.188028E+01 	 0.238420E+00  	28.94     	2
76	0.220909E+02 	 0.215037E+00 	 0.245471E+02 	 0.110416E+00 	 0.323358E+00 	 0.181779E-01  	 0.160547E+01 	 0.291177E+00  	27.28     	1
77	0.195797E+02 	 0.167643E+00 	 0.223457E+02 	 0.616302E-01 	 0.129947E+00 	 0.150239E-01  	 -0.212963E+01 	 0.396053E+00  	22.78     	1
78	0.199837E+02 	 0.281757E+00 	 0.252305E+02 	 0.797340E-01 	 0.368268E+00 	 0.319201E-01  	 -0.213374E+01 	 0.351272E+00  	52.39     	2
79	0.198216E+02 	 0.265597E+00 	 0.235805E+02 	 0.719849E-01 	 0.442155E+00 	 0.195517E-01  	 -0.213178E+01 	 0.411259E+00  	20.35     	1
NA    NA      NA     NA     NA      NA     NA     NA    NA    NA   3  
 81	0.210384E+02 	 0.169929E+00 	 0.231551E+02 	 0.359631E-01 	 0.158942E+00 	 0.477372E-01  	 -0.182547E+01 	 0.296329E+00  	23.37     	1
82	0.216908E+02 	 0.326922E+00 	 0.254334E+02 	 0.102807E+00 	 0.104141E+00 	 0.994584E-01  	 -0.915668E+00 	 0.384688E+00  	17.12     	1
83	0.212395E+02 	 0.447867E+00 	 0.211577E+02 	 0.163222E+00 	 0.106294E+00 	 0.294813E-01  	 0.205346E+00 	 0.785152E+00  	4.88      	1
84	0.205538E+02 	 0.925311E-01 	 0.249736E+02 	 0.307684E-01 	 0.318477E+00 	 0.159608E-01  	 -0.202050E+01 	 0.431054E-01  	16.24     	2
85	0.210871E+02 	 0.602074E+00 	 0.218862E+02 	 0.214381E+00 	 0.368442E+00 	 0.425383E-01  	 -0.435830E+00 	 0.918591E+00  	7.55      	1
86	0.181829E+02 	 0.325033E+00 	 0.212310E+02 	 0.169932E+00 	 0.256369E+00 	 0.114403E-01  	 -0.213896E+01 	 0.117792E+01  	17.28     	1
87	0.207925E+02 	 0.209526E+00 	 0.224735E+02 	 0.422827E-01 	 0.280996E+00 	 0.388746E-01  	 -0.206515E+01 	 0.287954E+00  	11.51     	1
88	0.198299E+02 	 0.223717E+00 	 0.221169E+02 	 0.750791E-01 	 0.232019E+00 	 0.175117E-01  	 -0.228876E+01 	 0.280921E+00  	23.59     	2
89	0.201341E+02 	 0.301575E+00 	 0.215070E+02 	 0.919267E-01 	 0.178342E+00 	 0.279013E-01  	 -0.205357E+01 	 0.346732E+00  	4.48      	2
90	0.198774E+02 	 0.184197E+00 	 0.214474E+02 	 0.637801E-01 	 0.201883E+00 	 0.256988E-01  	 -0.213349E+01 	 0.200321E+00  	28.66     	1
91	0.224118E+02 	 0.117563E+01 	 0.212635E+02 	 0.539920E+00 	 0.398153E-01 	 0.713341E-01  	 0.152645E+01 	 0.110360E+01  	14.29     	1
92	0.211677E+02 	 0.140127E+00 	 0.231401E+02 	 0.407222E-01 	 0.221986E+00 	 0.305952E-01  	 -0.133477E+01 	 0.259769E+00  	17.98     	1
93	0.193564E+02 	 0.362868E+00 	 0.218884E+02 	 0.114433E+00 	 0.182954E+00 	 0.152597E-01  	 -0.218133E+01 	 0.112676E+01  	42.04     	1
94	0.195761E+02 	 0.215408E+00 	 0.217962E+02 	 0.789654E-01 	 0.130354E+00 	 0.176406E-01  	 -0.213785E+01 	 0.383847E+00  	26.69     	1
NA    NA      NA     NA     NA      NA     NA     NA    NA    NA   3  
 96	0.212581E+02 	 0.224682E+00 	 0.240741E+02 	 0.356287E-01 	 0.263059E+00 	 0.367735E-01  	 -0.109269E+01 	 0.332289E+00  	23.00     	2
97	0.185254E+02 	 0.413336E+00 	 0.206709E+02 	 0.212141E+00 	 0.224707E+00 	 0.152244E-01  	 -0.227404E+01 	 0.113015E+01  	34.82     	1
98	0.200107E+02 	 0.107902E+00 	 0.228703E+02 	 0.343459E-01 	 0.185905E+00 	 0.150696E-01  	 -0.217187E+01 	 0.125665E+00  	24.58     	2
99	0.197474E+02 	 0.234207E+00 	 0.204196E+02 	 0.612050E-01 	 0.356995E-03 	 0.511170E-02  	 -0.212217E+01 	 0.376490E+00  	156.71    	2
NA    NA      NA     NA     NA      NA     NA     NA    NA    NA   3  
 101	0.198622E+02 	 0.261476E+00 	 0.245558E+02 	 0.710993E-01 	 0.347912E+00 	 0.185860E-01  	 -0.217890E+01 	 0.410573E+00  	21.28     	1
102	0.210345E+02 	 0.783120E-01 	 0.240271E+02 	 0.263707E-01 	 0.115383E+00 	 0.199634E-01  	 -0.229819E+01 	 0.931462E-01  	36.77     	2
103	0.196431E+02 	 0.337170E+00 	 0.206202E+02 	 0.131098E+00 	 0.100111E+00 	 0.285679E-01  	 -0.201197E+01 	 0.101120E+01  	38.94     	1
104	0.195436E+02 	 0.481517E+00 	 0.212220E+02 	 0.144456E+00 	 0.222376E+00 	 0.232442E-01  	 -0.224169E+01 	 0.105398E+01  	13.61     	1
105	0.200031E+02 	 0.428922E+00 	 0.212056E+02 	 0.167111E+00 	 0.268133E+00 	 0.253466E-01  	 -0.141718E+01 	 0.104053E+01  	24.65     	1
106	0.195406E+02 	 0.565614E+00 	 0.216790E+02 	 0.149793E+00 	 0.268156E+00 	 0.237042E-01  	 -0.211871E+01 	 0.996056E+00  	23.95     	2
107	0.195855E+02 	 0.241322E+00 	 0.237362E+02 	 0.904308E-01 	 0.274334E+00 	 0.143709E-01  	 -0.212777E+01 	 0.453532E+00  	27.20     	1
108	0.217597E+02 	 0.314369E+00 	 0.245648E+02 	 0.125124E+00 	 0.277703E+00 	 0.317696E-01  	 -0.158951E+00 	 0.305286E+00  	12.82     	1
109	0.195300E+02 	 0.384533E+00 	 0.222043E+02 	 0.112921E+00 	 0.340129E+00 	 0.175612E-01  	 -0.213561E+01 	 0.808518E+00  	30.78     	1
110	0.206641E+02 	 0.320794E+00 	 0.220966E+02 	 0.100314E+00 	 0.250633E+00 	 0.305932E-01  	 -0.117184E+01 	 0.389548E+00  	13.44     	1
111	0.209984E+02 	 0.610150E-01 	 0.238691E+02 	 0.187782E-01 	 0.161946E+00 	 0.189132E-01  	 -0.230199E+01 	 0.193685E-01  	28.66     	2
112	0.206603E+02 	 0.690481E-01 	 0.237908E+02 	 0.239294E-01 	 0.201875E+00 	 0.140437E-01  	 -0.229874E+01 	 0.299487E-01  	25.17     	1
113	0.196581E+02 	 0.256844E+00 	 0.210499E+02 	 0.824312E-01 	 0.143932E+00 	 0.203821E-01  	 -0.213661E+01 	 0.339404E+00  	25.45     	1
114	0.207367E+02 	 0.205308E+00 	 0.237024E+02 	 0.730660E-01 	 0.425135E+00 	 0.274052E-01  	 -0.125875E+01 	 0.224632E+00  	17.82     	1
115	0.219077E+02 	 0.705817E+00 	 0.240406E+02 	 0.219183E+00 	 0.549061E+00 	 0.373238E-01  	 0.144087E+01 	 0.103944E+01  	31.12     	1
116	0.196234E+02 	 0.474396E+00 	 0.221763E+02 	 0.150129E+00 	 0.366297E+00 	 0.207926E-01  	 -0.185180E+01 	 0.107339E+01  	37.51     	1
117	0.196474E+02 	 0.337374E+00 	 0.208453E+02 	 0.104208E+00 	 0.164754E+00 	 0.220359E-01  	 -0.225892E+01 	 0.711575E+00  	10.37     	1
118	0.208207E+02 	 0.473849E+00 	 0.209617E+02 	 0.146724E+00 	 0.880855E-01 	 0.286158E-01  	 -0.555512E+00 	 0.868245E+00  	15.40     	1
119	0.180055E+02 	 0.355609E+00 	 0.195768E+02 	 0.176740E+00 	 0.219724E+00 	 0.131785E-01  	 -0.164611E+01 	 0.108992E+01  	43.06     	1
120	0.196029E+02 	 0.389484E+00 	 0.207416E+02 	 0.121340E+00 	 0.927998E-01 	 0.243580E-01  	 -0.221943E+01 	 0.882645E+00  	24.54     	1
121	0.202378E+02 	 0.150864E+00 	 0.237635E+02 	 0.382963E-01 	 0.247285E+00 	 0.202040E-01  	 -0.211889E+01 	 0.178301E+00  	34.07     	2
122	0.199438E+02 	 0.239216E+00 	 0.203477E+02 	 0.773340E-01 	 0.163488E-01 	 0.207436E-01  	 -0.225926E+01 	 0.321263E+00  	21.45     	1
123	0.195813E+02 	 0.417578E+00 	 0.216179E+02 	 0.198971E+00 	 0.494148E+00 	 0.165112E-01  	 -0.526721E+00 	 0.106788E+01  	34.39     	1
124	0.196740E+02 	 0.415416E+00 	 0.203713E+02 	 0.129665E+00 	 0.148170E+00 	 0.228282E-01  	 -0.205330E+01 	 0.104758E+01  	14.06     	1
125	0.196133E+02 	 0.973068E-01 	 0.241705E+02 	 0.542570E-01 	 0.575328E+00 	 0.115499E-01  	 -0.214092E+01 	 0.971145E-01  	16.72     	2
126	0.205962E+02 	 0.491574E+00 	 0.217264E+02 	 0.173289E+00 	 0.232890E+00 	 0.220684E-01  	 0.703414E+00 	 0.107138E+01  	35.15     	1
127	0.182485E+02 	 0.262190E+00 	 0.208062E+02 	 0.126521E+00 	 0.133356E+00 	 0.834577E-02  	 -0.215099E+01 	 0.116027E+01  	30.91     	1
128	0.208948E+02 	 0.426489E+00 	 0.218635E+02 	 0.106989E+00 	 0.219802E+00 	 0.475023E-01  	 -0.113981E+01 	 0.479122E+00  	9.94      	2
129	0.199300E+02 	 0.808554E-01 	 0.206175E+02 	 0.359929E-01 	 0.682503E-02 	 0.140101E-01  	 -0.211869E+01 	 0.122851E+00  	65.30     	2
130	0.195872E+02 	 0.475698E+00 	 0.219205E+02 	 0.232264E+00 	 0.339053E+00 	 0.192306E-01  	 0.143776E+01 	 0.107524E+01  	12.89     	1
131	0.198446E+02 	 0.273599E+00 	 0.209297E+02 	 0.855508E-01 	 0.113636E+00 	 0.278417E-01  	 -0.212810E+01 	 0.296926E+00  	17.76     	2
132	0.202519E+02 	 0.306260E+00 	 0.253906E+02 	 0.879643E-01 	 0.304546E+00 	 0.262837E-01  	 -0.178122E+01 	 0.490201E+00  	28.33     	1
133	0.201989E+02 	 0.381364E+00 	 0.214922E+02 	 0.115846E+00 	 0.980728E-01 	 0.293730E-01  	 -0.182811E+01 	 0.458751E+00  	19.73     	2
134	0.213041E+02 	 0.497316E+00 	 0.237859E+02 	 0.159212E+00 	 0.283408E+00 	 0.472733E-01  	 -0.487478E+00 	 0.556427E+00  	26.54     	2
135	0.187908E+02 	 0.286086E+00 	 0.215336E+02 	 0.120870E+00 	 0.276537E+00 	 0.973726E-02  	 -0.213638E+01 	 0.101220E+01  	41.61     	1
136	0.194561E+02 	 0.327857E+00 	 0.219718E+02 	 0.901837E-01 	 0.313238E+00 	 0.144100E-01  	 -0.217388E+01 	 0.738241E+00  	34.22     	1
137	0.195336E+02 	 0.275338E+00 	 0.209570E+02 	 0.116840E+00 	 0.149345E+00 	 0.227916E-01  	 -0.226485E+01 	 0.820777E+00  	33.52     	1
138	0.185933E+02 	 0.420883E+00 	 0.197975E+02 	 0.209286E+00 	 0.258354E+00 	 0.170317E-01  	 -0.221909E+01 	 0.114968E+01  	25.10     	1
139	0.209455E+02 	 0.520914E+00 	 0.238727E+02 	 0.178631E+00 	 0.194819E+00 	 0.387399E-01  	 -0.814005E+00 	 0.702571E+00  	28.06     	1
140	0.212958E+02 	 0.175208E+00 	 0.241627E+02 	 0.790188E-01 	 0.179755E+00 	 0.216937E-01  	 -0.135131E+01 	 0.405283E+00  	9.67      	1
141	0.204233E+02 	 0.452315E+00 	 0.216682E+02 	 0.195893E+00 	 0.285854E+00 	 0.229880E-01  	 0.129279E+01 	 0.877536E+00  	28.44     	1
142	0.186060E+02 	 0.319853E+00 	 0.211574E+02 	 0.139297E+00 	 0.274194E+00 	 0.103725E-01  	 -0.212979E+01 	 0.111341E+01  	72.72     	1
143	0.196393E+02 	 0.197439E+00 	 0.206064E+02 	 0.647930E-01 	 0.937567E-01 	 0.195118E-01  	 -0.212566E+01 	 0.289240E+00  	12.07     	2
144	0.196936E+02 	 0.384348E+00 	 0.209956E+02 	 0.111778E+00 	 0.200944E+00 	 0.201831E-01  	 -0.203671E+01 	 0.866854E+00  	14.54     	1
145	0.209450E+02 	 0.574024E+00 	 0.216841E+02 	 0.168991E+00 	 0.200272E+00 	 0.328505E-01  	 -0.549846E+00 	 0.939367E+00  	33.09     	2
146	0.193574E+02 	 0.394148E+00 	 0.215728E+02 	 0.119244E+00 	 0.194555E+00 	 0.145877E-01  	 -0.223923E+01 	 0.108137E+01  	10.14     	1
147	0.199507E+02 	 0.108780E+00 	 0.209181E+02 	 0.550096E-01 	 0.663051E-01 	 0.178070E-01  	 -0.170625E+01 	 0.124358E+00  	12.43     	2
148	0.200043E+02 	 0.474758E+00 	 0.233889E+02 	 0.121005E+00 	 0.355989E+00 	 0.145090E-01  	 -0.105760E+01 	 0.119892E+01  	38.50     	1
149	0.197040E+02 	 0.343568E+00 	 0.221344E+02 	 0.134070E+00 	 0.390133E+00 	 0.208297E-01  	 -0.177446E+01 	 0.104000E+01  	82.87     	1
150	0.199407E+02 	 0.121076E+00 	 0.215814E+02 	 0.416319E-01 	 0.136472E+00 	 0.207910E-01  	 -0.212337E+01 	 0.145120E+00  	27.61     	2
151	0.194621E+02 	 0.238899E+00 	 0.217979E+02 	 0.709698E-01 	 0.150009E+00 	 0.138223E-01  	 -0.212276E+01 	 0.515088E+00  	19.03     	1
152	0.199754E+02 	 0.163239E+00 	 0.250407E+02 	 0.984837E-01 	 0.376543E+00 	 0.323162E-01  	 -0.213096E+01 	 0.281917E+00  	52.93     	2
153	0.206904E+02 	 0.429007E-01 	 0.243870E+02 	 0.186846E-01 	 0.203695E+00 	 0.103747E-01  	 -0.230144E+01 	 0.273261E-01  	38.40     	2
154	0.195987E+02 	 0.417955E+00 	 0.210656E+02 	 0.114386E+00 	 0.310951E+00 	 0.230315E-01  	 -0.213172E+01 	 0.651068E+00  	13.82     	1
155	0.198683E+02 	 0.144224E+00 	 0.213341E+02 	 0.506066E-01 	 0.166146E+00 	 0.206325E-01  	 -0.212127E+01 	 0.158069E+00  	20.04     	1
156	0.195304E+02 	 0.547687E+00 	 0.200080E+02 	 0.273160E+00 	 0.190994E+00 	 0.239857E-01  	 0.130849E+01 	 0.949944E+00  	14.48     	1
157	0.199031E+02 	 0.588819E-01 	 0.218588E+02 	 0.251853E-01 	 0.113662E+00 	 0.144490E-01  	 -0.212299E+01 	 0.565086E-01  	15.10     	1
