# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 
  190         0.847   0.847   0.847   8.975   8.975   8.975   9.567   9.582   9.582 0.312   0.317   0.327 0.317   0.322   0.332
  19133         0.872   0.917   0.917   8.375   8.375   8.425   8.867   8.877   8.902 0.287   0.302   0.312 0.297   0.307   0.317
  19136         0.587   0.712   1.412   8.775   8.825   9.025   9.832   9.877   9.997 0.792   0.847   0.882 0.797   0.857   0.887
  19176         0.202   0.382   0.492   8.525   8.875   9.125   9.042   9.202   9.312 0.047   0.102   0.307 0.047   0.112   0.317
  1918         2.587   2.587   2.587   9.525   9.525   9.525   10.620   10.630   10.640 0.577   0.587   0.597 0.582   0.592   0.602
  19202         1.107   1.232   3.257   8.725   8.875   8.875   9.147   9.172   9.182 0.043   0.013   0.107 0.013   0.002   0.232
  19422         1.667   2.452   3.482   9.125   9.325   9.325   10.360   10.490   10.500 0.832   0.982   1.082 0.832   0.992   1.117
  19508         4.302   4.302   4.302   8.625   8.625   8.625   10.910   10.910   10.910 2.052   2.052   2.052 2.067   2.067   2.067
  19633         1.362   1.557   2.242   8.575   8.925   8.925   9.927   10.040   10.070 0.822   0.902   1.087 0.832   0.907   1.087
  20066         0.457   0.457   0.457   8.475   8.475   8.475   9.282   9.282   9.282 0.607   0.607   0.607 0.617   0.617   0.617
  2013         1.337   2.307   3.457   8.825   8.975   9.175   9.827   9.892   9.917 0.592   0.712   0.767 0.592   0.722   0.767
  20168         0.872   1.502   4.482   8.375   8.525   8.625   9.917   10.020   10.040 1.247   1.287   1.352 1.252   1.297   1.372
  20261         0.527   0.717   1.482   8.975   9.025   9.075   9.602   9.657   9.677 0.347   0.407   0.502 0.357   0.417   0.502
  20344         1.137   1.137   2.467   8.625   8.725   8.725   9.677   9.692   9.702 0.802   0.822   0.907 0.807   0.827   0.907
  2046         0.427   0.827   0.847   8.675   8.675   8.975   9.912   9.932   9.982 0.592   0.702   0.737 0.597   0.707   0.747
  20539         1.767   3.322   3.387   8.475   8.525   8.525   9.422   9.437   9.457 0.293   0.682   0.742 0.702   0.902   1.042
  20627         0.592   1.477   5.667   8.575   8.775   8.825   9.512   9.532   9.557 0.537   0.617   0.772 0.542   0.632   0.777
