# ID    tau_v16   tau_v50   tau_v84   age_mw16   age_mw50   age_mw84   Mstar16   Mstar50   Mstar84   SFR16_7   SFR50_7   SFR84_7   SFR16_8   SFR50_8   SFR84_8 
  18533         1.172   2.117   3.767   7.925   8.325   8.675   9.532   9.662   9.772 0.882   1.222   1.437 0.912   1.227   1.447
  1859         0.567   0.992   2.022   8.075   8.275   8.425   9.132   9.227   9.312 0.582   0.747   0.887 0.647   0.787   0.907
  1860         0.122   0.122   0.122   8.625   8.625   8.625   9.597   9.612   9.627 0.227   0.242   0.257 1.302   1.317   1.332
  18660         0.632   0.632   0.957   8.025   8.325   8.325   10.330   10.480   10.490 1.942   1.957   2.232 1.952   1.967   2.237
  18883         2.752   3.567   4.317   8.625   8.825   8.925   11.030   11.080   11.120 1.872   2.072   2.187 1.962   2.077   2.192
  18885         0.097   0.632   1.282   8.025   8.225   8.325   9.067   9.102   9.132 0.533   0.697   0.857 0.682   0.837   1.122
  1904         0.242   0.262   1.297   8.125   8.375   8.575   9.612   9.687   9.852 1.042   1.182   1.322 1.052   1.152   1.327
  19042         0.307   0.652   1.122   7.975   8.125   8.275   8.932   8.967   9.057 0.577   0.927   0.962 0.632   0.922   0.957
  19104         1.172   1.172   1.172   7.875   7.875   7.875   9.762   9.772   9.782 1.657   1.667   1.677 1.667   1.677   1.687
  19527         0.592   2.502   2.997   7.875   7.875   8.225   9.092   9.112   9.302 0.812   0.992   1.017 0.812   1.007   1.032
  19540         0.192   0.192   0.192   7.725   7.725   7.725   8.762   8.767   8.777 0.837   0.842   0.852 0.842   0.847   0.857
  20304         0.272   0.272   0.377   7.725   8.525   8.525   8.847   8.887   9.002 0.782   0.817   0.907 0.782   0.817   0.912
  20314         1.137   1.502   2.182   8.025   8.375   8.625   9.832   9.877   9.932 1.277   1.367   1.592 1.292   1.372   1.597
  20710         1.537   2.577   3.837   8.725   8.875   8.925   10.020   10.070   10.140 0.792   1.017   1.122 0.877   1.037   1.132
  20746         2.627   2.627   2.627   8.625   8.625   8.675   9.497   9.532   9.562 0.308   0.273   0.213 0.912   1.067   1.102
  21079         0.137   0.137   0.162   7.775   8.275   8.275   8.682   9.002   9.012 0.562   0.572   0.677 0.562   0.572   0.682
  2138         0.757   0.997   1.817   8.025   8.225   8.275   9.512   9.597   9.652 1.012   1.197   1.277 1.017   1.197   1.287
  21443         0.157   0.182   3.202   8.025   8.425   8.475   9.052   9.187   9.247 0.567   0.612   0.917 0.567   0.617   0.927
  2169         0.747   1.407   2.642   8.375   8.625   8.875   9.547   9.657   9.762 0.662   0.842   1.042 0.687   0.847   1.057
  21896         0.512   0.582   1.067   7.975   8.125   8.225   9.127   9.177   9.217 0.782   0.867   0.977 0.787   0.887   0.992
  2202         0.532   0.532   0.532   8.725   8.725   8.725   8.622   8.632   8.647 1.157   1.167   1.182 0.492   0.502   0.517
  22110         0.347   0.532   1.442   7.925   8.125   8.325   8.757   8.862   8.927 0.457   0.552   0.717 0.462   0.557   0.727
  22257         1.257   2.232   2.752   8.225   8.525   8.825   9.607   9.757   9.877 0.632   0.972   1.152 0.732   0.997   1.257
  22276         2.797   2.797   3.462   7.825   7.825   8.075   10.470   10.490   10.610 2.362   2.452   2.467 2.367   2.457   2.472
  22426         0.282   0.607   0.842   8.075   8.125   8.425   9.602   9.657   9.777 1.142   1.332   1.417 1.152   1.337   1.402
  22563         0.142   0.142   0.142   7.875   7.875   7.875   8.842   8.852   8.862 0.767   0.772   0.782 0.772   0.777   0.787
  22569         0.572   0.572   0.582   8.025   8.025   8.525   9.372   9.382   9.392 1.122   1.142   1.157 1.122   1.152   1.167
  22584         1.112   1.882   3.817   8.525   8.725   8.925   9.927   9.987   10.040 0.862   1.012   1.222 0.872   1.022   1.232
  22753         1.362   2.067   4.187   7.875   8.125   8.375   9.577   9.617   9.672 1.127   1.277   1.507 1.142   1.282   1.517
  22759         0.582   0.832   1.617   7.975   8.125   8.325   9.172   9.262   9.367 0.792   0.932   1.097 0.802   0.942   1.102
  22940         0.132   0.252   0.842   8.175   8.325   8.325   9.037   9.087   9.137 0.552   0.602   0.697 0.567   0.617   0.702
  22985         1.452   2.897   4.107   8.475   8.825   9.025   9.387   10.400   10.480 0.297   1.287   1.617 0.302   1.292   1.622
  23249         0.882   0.882   1.117   8.025   8.025   8.025   10.050   10.070   10.100 1.837   1.852   1.897 1.837   1.852   1.902
  23403         0.307   0.407   2.987   7.975   8.425   8.475   9.357   9.417   9.477 0.777   0.842   1.147 0.812   0.992   1.162
  23526         0.862   1.092   1.347   8.025   8.225   8.275   9.072   9.207   9.262 0.752   0.837   0.957 0.782   0.852   0.957
  23689         1.867   3.132   4.282   7.825   7.975   8.325   9.797   9.852   9.982 1.402   1.657   1.827 1.422   1.667   1.842
  23864         1.237   1.737   2.872   7.825   7.975   8.025   9.492   9.522   9.652 1.292   1.342   1.537 1.342   1.392   1.547
  24133         0.932   2.712   3.902   8.325   8.375   8.625   10.150   10.170   10.260 1.452   1.572   1.647 1.457   1.592   1.662
  24167         0.567   1.322   2.677   7.975   8.275   8.475   9.242   9.392   9.497 0.797   0.922   1.087 0.812   0.937   1.097
  24211         0.587   0.587   0.587   8.775   8.775   8.775   9.712   9.717   9.727 1.822   1.832   1.842 1.417   1.427   1.432
  24222         0.602   0.817   0.817   8.025   8.075   8.125   9.532   9.572   9.657 1.212   1.282   1.312 1.232   1.297   1.322
  24809         0.292   0.292   0.392   7.875   8.275   8.275   9.697   9.792   9.807 1.367   1.377   1.517 1.367   1.377   1.522
  2501         0.502   1.182   2.702   8.275   8.425   8.725   9.587   9.662   9.797 0.852   1.012   1.107 0.862   1.017   1.117
  25026         0.402   1.122   2.332   8.025   8.375   8.625   9.382   9.552   9.777 0.862   1.017   1.182 0.927   1.067   1.187
  2507         0.862   2.167   3.697   8.025   8.125   8.375   8.817   8.947   9.077 0.427   0.587   0.717 0.457   0.627   0.742
  25138         0.682   1.227   1.227   8.225   8.475   8.475   9.092   9.292   9.317 0.627   0.657   0.687 0.632   0.662   0.692
  25183         0.137   0.152   0.287   7.875   8.075   8.825   8.647   8.797   8.912 0.422   0.477   0.562 0.427   0.482   0.557
  25361         0.002   0.002   0.002   7.075   7.075   7.075   7.002   7.002   7.002 2.998   2.998   2.998 2.998   2.998   2.998
  25772         1.297   1.962   2.037   8.025   8.025   8.225   9.607   9.622   9.682 1.222   1.352   1.367 1.232   1.367   1.382
  25931         0.782   2.317   3.382   8.375   8.625   8.825   9.892   10.140   10.220 1.112   1.302   1.432 1.117   1.312   1.437
  26311         0.222   0.222   0.222   8.125   8.125   8.125   8.872   8.882   8.897 0.552   0.562   0.577 0.552   0.562   0.577
  26480         1.582   3.107   3.932   8.225   8.625   8.975   10.250   10.410   10.510 1.112   1.597   1.952 1.122   1.602   1.962
  2669         1.362   2.737   2.992   8.225   8.325   8.475   9.507   9.587   9.637 0.967   1.067   1.157 0.977   1.077   1.162
  26730         0.237   1.142   3.347   7.825   8.075   8.325   8.737   8.812   8.927 0.352   0.542   0.717 0.387   0.532   0.727
  2717         3.312   3.312   3.312   8.925   8.925   8.925   11.320   11.330   11.340 1.707   1.717   1.722 1.717   1.727   1.732
  27261         0.907   1.512   2.947   8.275   8.425   8.575   9.247   9.392   9.502 0.692   0.752   0.882 0.707   0.762   0.887
  27771         0.402   0.817   2.507   7.875   8.125   8.425   9.422   9.532   9.652 1.007   1.182   1.327 1.042   1.197   1.337
  2961         0.582   2.552   2.552   8.075   8.075   8.175   8.932   8.977   9.057 0.597   0.667   0.697 0.612   0.682   0.707
  2983         0.072   0.072   0.727   7.875   8.175   8.175   8.472   8.582   8.872 0.427   0.467   0.637 0.417   0.462   0.637
