# ID      zz                   CTIO_U             eCTIO_U           VIMOS_U            eVIMOS_U           ACS_F435W         eACS_F435W         ACS_F606W         eACS_F606W         ACS_F775W        eACS_F775W         ACS_F814W        eACS_F814W        ACS_F850LP       eACS_F850LP        WFC3_F098M   eWFC3_F098M   WFC3_F105W       eWFC3_F105W        WFC3_F125W       eWFC3_F125W        WFC3_F160W       eWFC3_F160W        ISAAC_KS         eISAAC_KS         HAWKI_KS         eHAWKI_KS         IRAC_CH1         eIRAC_CH1         IRAC_CH2          eIRAC_CH2         IRAC_CH3         eIRAC_CH3        IRAC_CH4          eIRAC_CH4        flg1   flg2   ID_MIPSord        ID_PACSord                 ID_SPIREord                 MIPS24   eMIPS24   PACS100    ePACS100   PACS160     ePACS160   SPIRE250    eSPIRE250   SPIRE350    eSPIRE350   SPIRE500     eSPIRE500   MIPSord   MIPS_ncount   MIPS24_flg   MIPS24_nPSF   PACSord   PACS_ncount   PACS100_flg   PACS160_flg   PACS100_nPSF   PACS160_nPSF   SPIREord   SPIRE_ncount   SPIRE250_flg   SPIRE350_flg   SPIRE500_flg   SPIRE250_nPSF   SPIRE350_nPSF   SPIRE500_nPSF  
  3315    1.00571              0.476869998102     0.0158116859845   0.539013943633     0.00843965320636   0.555648312837    0.0281474054859    0.648634433548    0.0113508734289    1.06071814964    0.0302856831103    1.10052522142    0.0253405296931   1.33045441798    0.0306348450974    -99.0        -99.0         1.45211161759    0.0267488845122    1.51914769845    0.0167902408536    1.40993794936    0.0207776134671    1.6173350558     0.0953357207005   -99.0            -99.0             2.03048600272    0.0972476294689   1.43482851823     0.07929155417     1.01671680047    0.3230686189     1.05974164188     0.330883703633   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  3336    1.0859999999999999   0.193196831702     0.0165484997825   0.198792502104     0.00659140778799   0.215377335566    0.0202337254035    0.278997299741    0.0100216743646    0.481282421868   0.0261533720307    0.573323838654   0.0216500815592   0.792866374879   0.0248287352192    -99.0        -99.0         0.897015608415   0.0388305496406    1.11892248196    0.0185501824356    1.267068225      0.0221732462908    1.4256075936     0.0958514175698   -99.0            -99.0             1.94984459976    0.116731760836    1.62629752101     0.0958640237737   1.29777678169    0.381299611769   0.0218172495899   0.387119183746   0      0.0    -99.00            GDS033233.48-275252.32_4   GDS033233.92-275247.24_12   -99.00       -99.00        -796.55    434.12     -6442.00    792.37     -2616.20    1883.70     -6305.80    2560.20     0.00         0.00        -99.00        0             0            0             4         5             -1            1             0              0              12.0       15             -1             -1             0              0               0               0              
  3371    1.0170000000000001   0.0443404401633    0.0186634479589   0.0793596968196    0.00789404205087   0.091453430312    0.0152459417066    0.221003931735    0.011398920035     0.660693448008   0.026166409612     0.826418441716   0.0258794234688   1.33659551655    0.0295451991529    -99.0        -99.0         1.90897394112    0.0492304393251    2.72646545853    0.027622842374     3.78094186683    0.0348237615202    5.72796030986    0.100237281773    -99.0            -99.0             8.59013521505    0.110765296841    6.50429155079     0.089860108592    3.71193190044    0.379488534271   3.11601830311     0.3730946593     0      0.03   -99.00            -99.00                              GDS033230.17-275256.25_3    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -7835.70    1590.70     -18610.00   2959.00     -13362.00    2324.90     -99.00        0             0            0             -99.00        0             0             0             0              0              3.0        6              1              1              1              0               0               0              
  3404    1.0891               1.17489755494      0.0205602921281   1.21898959892      0.0134727709392    1.21786738489     0.0392594059997    1.7108029876      0.0204842011727    3.00330887868    0.0525568443281    3.46736850453    0.0447099017704   4.88427378423    0.0539829888272    -99.0        -99.0         5.65978586243    0.0781928313382    6.64966857125    0.0428719976314    7.71258564989    0.0568284311868    9.85371506859    0.172436532449    10.6954731057    0.147763421614    15.5024378887    0.0999479106853   12.2913617306     0.0792453376217   8.50354472       0.37593859795    7.60676500766     0.364316653221   0      0.0    MIPS0007563       -99.00                              GDS033224.15-275253.90_3    56.91    5.75      -99.00         -99.00         -99.00          -99.00         -9429.30    1565.30     -7010.40    3161.70     0.00         0.00        1         1             1            1             -99.00        0             0             0             0              0              3.0        11             1              -1             0              0               0               0              
  3412    1.045                0.149416995741     0.0172022673516   0.165653264932     0.006102891815     -99.0             -99.0              0.28523315123     0.00709315490214   0.530151506678   0.00927746406793   0.600343758733   0.0514231443305   0.855854621221   0.0110357973185    -99.0        -99.0         -99.0            -99.0              1.19453808293    0.029705676294     1.41253754462    0.0377288595651    -99.0            -99.0             -99.0            -99.0             2.36156552392    0.102228864744    1.84161990352     0.140784153022    3.32353303577    1.19688503643    0.145747126126    0.956446205896   0      0.0    -99.00            -99.00                              GDS033302.71-275247.27_9    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -1311.20    2400.90     -4876.90    2043.40     -7681.70     1828.20     -99.00        0             0            0             -99.00        0             0             0             0              0              9.0        14             -1             -1             1              0               0               0              
  3432    1.03501              0.206442923207     0.0163521224751   0.231846209541     0.00640614751148   0.22181964198     0.0155270614691    0.298126100817    0.00933586573181   0.475554176315   0.0205860743971    0.53653739952    0.0163075838372   0.692468464323   0.0229603329118    -99.0        -99.0         -99.0            -99.0              0.889610704409   0.0139291495565    0.92896638678    0.0162565835711    1.00461579028    0.0832756803437   1.16627240508    0.0257802379614   1.57036280433    0.0997986739543   1.25083492837     0.0829484311643   1.30016957803    0.383200139359   0.655239394016    0.380203604173   0      0.03   -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  3451    1.035                0.378094186683     0.0177601183753   0.380539725003     0.00771078086313   0.376703798984    0.0190826361443    0.426972594048    0.0121909450541    0.609817663999   0.0241515014762    0.648634433548   0.0173250173389   0.844111855593   0.0287658627575    -99.0        -99.0         0.876597040321   0.0169548899319    0.932395137541   0.0154578178403    1.0223509385     0.0188324002464    1.11173172728    0.0972745623006   1.24738351424    0.0287220668514   1.27408968592    0.131429756323    1.10357028996     0.0924947477542   -99.0            -99.0            0.798730006111    0.463464238961   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  3458    1.03908              0.774818532776     0.0164135875508   0.815079555612     0.00975930817865   0.822621393883    0.0204568821943    0.933254300797    0.0120338256695    1.45211161759    0.0294237729634    1.54312106566    0.0326891415747   1.94804955329    0.0322959590051    -99.0        -99.0         2.17770977235    0.0401148964695    2.51883662784    0.0162395398787    2.60135725665    0.0191675086103    3.08176841661    0.0908292354067   -99.0            -99.0             4.429961991      0.0979234986529   3.20036859459     0.0795865069942   2.68410808355    0.323852292485   2.30568513695     0.329160245979   0      0.02   MIPS0020981       -99.00                              GDS033238.37-275239.92_2    26.30    6.18      -99.00         -99.00         -99.00          -99.00         -1484.80    1416.50     0.00        0.00        -434.46      -759.83     1         1             1            1             -99.00        0             0             0             0              0              2.0        16             -1             0              -1             0               0               0              
  3591    1.07                 0.280801872812     0.0160349411192   0.30199517204      0.00695369581296   -99.0             -99.0              -99.0             -99.0              -99.0            -99.0              0.558727438994   0.0154382096649   -99.0            -99.0              -99.0        -99.0         -99.0            -99.0              0.970957006529   0.0330885247117    1.0814339513     0.0388454616469    -99.0            -99.0             1.30857916125    0.0903934460906   2.20800473302    0.111850613237    1.69511825153     0.0733792955166   1.67957731399    0.448614883544   1.00369093092     0.447425818939   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  3631    1.015                0.72710980316      0.0200907863247   0.755092227665     0.0111274502865    0.756484440833    0.029263412582     0.874178256401    0.0152978106457    1.38420368157    0.0305975689233    1.51774915586    0.0251621753846   1.79804269518    0.0347772289745    -99.0        -99.0         1.90195396044    0.049049401373     2.11836113525    0.0331684060469    2.17370197516    0.0400410701169    2.22024039535    0.112470433618    2.48885731828    0.123785404409    3.09884604201    0.136998848675    2.32273679636     0.109105302094    1.92486377778    0.439670533964   1.09144033645     0.451358911048   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  3647    1.095                -99.0              -99.0             0.0278227465768    0.00589391021927   0.12659017493     0.0350947518255    0.664966857125    0.0269481127969    2.68905695003    0.0569643985156    3.72220253018    0.0479958531309   7.2310272805     0.0799202669909    -99.0        -99.0         11.3553362784    0.0522932560812    15.9367588103    0.0440348919207    22.3048855938    0.0410871176553    36.1742886764    0.13327100457     34.9945167028    0.0322311409986   56.3897280335    0.103873717734    45.4569193585     0.0837347399106   28.4446110745    0.445373734566   19.6607463388     0.434597197794   0      0.03   -99.00            GDS033217.55-275247.08_1   -99.00                      -99.00       -99.00        -245.71    408.12     -381.16     -260.27    -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             1         7             -1            -1            7              19             -99.0      0              0              0              0              0               0               0              
  3653    1.021                0.545004389342     0.0190747685342   0.55258615563      0.00916111184075   0.567544605409    0.0266591228597    0.634453795776    0.0169462526872    1.04616455102    0.0337243606       1.12719745618    0.0269928678183   1.32922958832    0.0391765022108    -99.0        -99.0         1.49692485676    0.0248169373957    1.66264679689    0.0214389600849    1.74904103997    0.0257748212842    1.66724721255    0.124382905926    1.92663745952    0.0390389709064   2.58702127346    0.121519467039    1.90897394112     0.0843950388431   1.78155814066    0.418423300133   0.912010839356    0.430076428974   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  3683    1.0459               0.779830110523     0.0229840024008   0.856643255582     0.0118349639419    0.865366342956    0.0358664335429    1.30737447016     0.0264910005004    2.62784654084    0.0580880666075    3.03109815358    0.0418761685431   4.04762248688    0.0671039654426    -99.0        -99.0         4.86183258465    0.0403012196426    6.20583179299    0.0285789115523    7.57879220916    0.0349016279274    12.4968339721    0.149630122792    12.3822623096    0.0456179401786   21.938149919     0.121234696731    17.6197604641     0.0811419955736   13.0857916125    0.397731162799   13.6269919699     0.401629549726   0      0.0    MIPS0032692       GDS033216.58-275243.74_2   GDS033216.51-275242.61_2    110.46   7.84      -2445.80   459.80     -8770.40    850.73     -7792.50    1581.90     -15281.00   2261.50     -14238.00    2733.70     1         1             1            2             2         4             1             1             0              0              2.0        18             1              1              1              0               0               0              
  3707    1.058                0.393006741342     0.0184606018668   0.46302026586      0.00852914849539   0.486183258465    0.0223895664681    0.57650091377     0.0143363780296    0.894540483779   0.0280126759292    1.02991171934    0.0227660099717   1.38165623117    0.0343589152485    -99.0        -99.0         1.47502710176    0.0217368026642    1.54881661891    0.0171181538807    1.6338041693     0.0195622602505    2.07395820445    0.101239863195    1.81134009262    0.0283611999301   2.71393848764    0.129980745543    1.7571142466      0.101956807787    1.38165623117    0.444120793397   0.594292158616    0.460879903757   0      0.0    -99.00            -99.00                              GDS033216.51-275242.61_10   -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -7792.50    1581.90     -15281.00   2261.50     -14238.00    2733.70     -99.00        0             0            0             -99.00        0             0             0             0              0              10.0       18             1              1              1              0               0               0              
  3767    1.045                0.0188625324535    0.0171124389012   0.0391922322455    0.00527021746421   0.111070825592    0.0219945023456    0.413809064817    0.0167698182783    1.56891711261    0.0375706776186    2.03798038629    0.0319098381495   3.60080829173    0.0497470049717    -99.0        -99.0         5.23841619028    0.0337733172858    6.85488226453    0.0252543195464    9.26403100736    0.0255974636383    14.8456767505    0.0957136151473   14.0345987292    0.025852686256    22.7614539314    0.104820369035    17.4743085527     0.064377731814    11.0153930954    0.334803215142   6.98875796135     0.341154849887   0      0.04   -99.00            -99.00                              GDS033216.51-275242.61_5    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -7792.50    1581.90     -15281.00   2261.50     -14238.00    2733.70     -99.00        0             0            0             -99.00        0             0             0             0              0              5.0        18             1              1              1              0               0               0              
  3811    1.062                0.248656605131     0.0167185473737   0.258226019063     0.00713504858542   0.295392864296    0.0239418856479    0.32839761925     0.0120986154026    0.537526648787   0.0277244990083    0.575970181255   0.0249329426433   0.744046366192   0.0301528492547    -99.0        -99.0         0.82337940521    0.0265426160204    0.906149802232   0.0175264910238    1.02612436519    0.021737195735     1.06659612123    0.121814045118    -99.0            -99.0             1.22687410464    0.0994393672561   1.20226443462     0.0808348320176   0.245923482385   0.331601706412   0.725103497617    0.335258190902   0      0.0    -99.00            -99.00                              GDS033237.16-275235.78_5    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -7360.00    1501.40     -3231.10    1838.50     0.00         0.00        -99.00        0             0            0             -99.00        0             0             0             0              0              5.0        14             1              -1             0              0               0               0              
  3871    1.08                 0.487977727286     0.0193260961377   0.541501918953     0.00897735057415   0.519517283011    0.0296665722351    0.580764417521    0.0160471138839    0.781987840389   0.0360118708837    0.831763771103   0.0283450615315   1.03086074006    0.0351299396807    -99.0        -99.0         1.10458718399    0.0284861470182    1.12615974691    0.0228190920809    1.15664477417    0.0276980393548    1.32678331072    0.13197735963     1.13344382297    0.0417576136083   1.40216783371    0.0878182124481   1.04423921854     0.0817512883767   0.622873708944   0.383223508391   1.13031632474     0.385192128917   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  4056    1.071                0.232701937885     0.0220756197473   0.297851642943     0.00905293953913   0.393731353701    0.0304617581747    0.410393052461    0.0166313826776    0.571215521623   0.0389320614113    0.637969622663   0.0334927290187   0.836372991584   0.0385163996521    -99.0        -99.0         -99.0            -99.0              0.995405417352   0.0357552885375    1.2930043918     0.0452542400934    0.763484105183   0.116730344724    0.890430443594   0.0434661875543   1.0120454111     0.188289910704    0.860597341193    0.167246922591    1.5079953418     0.61945610683    1.12408719347     0.655359184255   0      0.04   -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  4062    1.088                0.031974223032     0.0194660188465   0.0203610420113    0.00648861160293   0.0645654229035   0.0340745635648    0.397008678112    0.0252304368867    1.4804713249     0.0518154502904    2.04738727634    0.0452571208521   3.79489706208    0.062914128513     -99.0        -99.0         6.09817663999    0.0449330260022    8.74178256401    0.0322059171489    12.7291674619    0.0468959859905    21.8776162395    0.120900175256    21.0474748866    0.0387708815352   35.2208635618    0.0973188424799   28.9201139622     0.0799092279563   18.0135786467    0.348413500372   12.4853292616     0.356481809682   0      0.03   MIPS0026430_1     -99.00                              -99.00                      34.77    7.13      -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      1         3             1            2             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  4171    1.032                0.996322641954     0.0211058825012   1.04423921854      0.0115413583591    1.0577913225      0.0428675197401    1.90195396044     0.014014114678     3.66775231599    0.0202687483383    4.65586093523    0.111493366239    6.50429155079    0.0239626956245    -99.0        -99.0         -99.0            -99.0              11.1583505229    0.0616633237834    14.5211161759    0.0802466535365    -99.0            -99.0             -99.0            -99.0             40.0313282178    0.0737404316857   32.9003107525     0.12120922415     25.1883662784    0.672780937831   24.0990542869     0.665881477874   0      0.0    MIPS0008568       -99.00                              GDS033300.84-275229.79_2    193.03   7.53      -99.00         -99.00         -99.00          -99.00         -23490.00   2137.60     -17416.00   2368.50     -6124.30     1818.90     1         1             1            1             -99.00        0             0             0             0              0              2.0        9              1              1              1              0               0               0              
  4187    1.0958               1.51495593204      0.0167439117392   1.53886314982      0.0127561080562    1.66724721255     0.0429965600731    2.14783047413     0.0178040247552    3.22106879128    0.0474674238868    3.51560440528    0.0453318784602   4.47507172048    0.053582013855     -99.0        -99.0         4.77749234659    0.0704037290186    5.22877555313    0.0337111618011    5.69114957629    0.0419339397644    6.67421203858    0.135237882098    -99.0            -99.0             8.27942163712    0.114384437042    6.41504932511     0.0945356604596   4.58352917438    0.379942774208   4.14954042634     0.382186797139   0      0.0    MIPS0027716       GDS033239.57-275227.94_1   GDS033239.20-275221.60_2    37.22    7.41      -729.82    413.08     -772.99     -269.75    -12203.00   1525.40     -8198.70    1803.70     0.00         0.00        1         1             1            1             1         2             -1            -1            4              9              2.0        17             1              1              0              0               0               0              
  4216    1.0979999999999999   0.797260045367     0.0212948055101   0.882266928218     0.0121889680617    1.18249687038     0.0544559933251    2.52348077248     0.0371873869387    6.36209280574    0.0820358563065    7.78394932627    0.0716928227331   12.9419584145    0.10727985787      -99.0        -99.0         17.7337262454    0.0653334619135    24.3668842346    0.044885459521     33.0217435267    0.0608282995114    55.3604995043    0.203955617439    53.9013943633    0.049645018861    90.6984781506    0.0835363854987   75.7879220916     0.0698032558548   50.072583564     0.415066984136   43.2912374503     0.398727032041   0      0.03   MIPS0015008       -99.00                              GDS033217.77-275227.01_2    235.95   9.44      -99.00         -99.00         -99.00          -99.00         -24985.00   2073.70     -27349.00   2817.00     -25957.00    3011.00     1         1             1            1             -99.00        0             0             0             0              0              2.0        18             1              1              1              0               0               0              
  4348    1.072                0.168112497448     0.019044991864    0.210280983704     0.0081343896214    0.205305223928    0.026283940796     0.529663443892    0.0165864940428    1.31219989902    0.0410917462005    1.64892157315    0.0394865352321   2.68905695003    0.0445808336209    -99.0        -99.0         -99.0            -99.0              4.92946741312    0.0363216581819    6.86119875282    0.0442357831113    11.5877735616    0.160091007983    11.3553362784    0.041834604865    20.1372424986    0.0741883430261   17.2028340553     0.079221978506    12.5083492837    0.357139078624   11.4077501292     0.36774241549    0      0.0    MIPS0017998       GDS033225.85-275219.05_1   -99.00                      90.70    5.90      -873.40    376.44     2229.60     630.97     -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      1         1             1            1             1         3             -1            1             5              10             -99.0      0              0              0              0              0               0               0              
  4376    1.097                0.306478490537     0.021170784109    0.331436245009     0.00915792188443   0.491133999647    0.037997494962     1.13135786412     0.0270924966287    3.26287172143    0.0570991023745    4.36918063385    0.0523141330198   7.37904230129    0.0747598403355    -99.0        -99.0         10.2329299228    0.0471243837958    13.8803366657    0.0383527875505    18.9147236283    0.0348422085318    33.1741649695    0.12221814037     32.77932453      0.0301908736085   58.9386250241    0.108568959506    56.1306407675     0.103396461353    49.2946741312    0.408618654547   63.3869711257     0.408670905451   0      0.03   MIPS0012051_1     GDS033217.14-275221.37_1   GDS033216.89-275219.19_1    281.85   7.89      12895.00   1070.30    21214.00    1718.30    13442.00    2002.90     -4189.30    1973.20     -3365.60     1979.00     1         2             1            2             1         4             1             1             5              11             1.0        15             1              -1             -1             24              24              73             
  4459    1.043                0.0182641724877    0.0199003367101   0.0186208713666    0.00637996975511   0.0400313282178   0.0205735804403    0.18879913491     0.0130417822084    0.651628394061   0.0306087684573    0.879022516831   0.0283363380113   1.50106673257    0.0345633388201    -99.0        -99.0         -99.0            -99.0              2.97303484968    0.0246443966129    4.12667246323    0.030406446392     5.86678266402    0.0972631174033   6.29216351288    0.0231811870519   9.8174794302     0.0813800944323   7.19780372803     0.0861824889456   4.63873966756    0.371702029746   3.39781711827     0.375540626172   0      0.03   -99.00            -99.00                              GDS033224.62-275210.16_2    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -3162.80    1527.70     -125.34     -502.64     -14344.00    2596.20     -99.00        0             0            0             -99.00        0             0             0             0              0              2.0        13             -1             -1             1              0               0               0              
  4529    1.0959999999999999   -99.0              -99.0             0.00133659551655   0.00904452409069   0.0933254300797   0.0590517016783    0.665579596367    0.039233373614     2.86022369395    0.0816652646601    4.28153994337    0.0630951043115   7.91407205399    0.102047816284     -99.0        -99.0         12.5545167369    0.0809419606466    17.750067135     0.0490452479817    25.1651776161    0.0695339554098    39.156151484     0.180320741412    39.0481083749    0.0359646369015   62.0011864209    0.114210406081    48.2169793901     0.0888189583782   30.9314301095    0.455822399201   22.9932308702     0.444728513389   0      0.03   -99.00            -99.00                              GDS033218.98-275216.80_3    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -17301.00   2162.70     -24107.00   2989.30     -25957.00    3011.00     -99.00        0             0            0             -99.00        0             0             0             0              0              3.0        22             1              1              1              0               0               0              
  4589    1.067                0.329913433789     0.0173201056054   0.352858025829     0.00812485630216   0.349301137564    0.0218768401111    0.404017335373    0.0104191840899    0.59101703661    0.0261286467495    0.685488226453   0.0227288875918   0.912851219331   0.0285860794926    -99.0        -99.0         1.01765366262    0.0403036274382    1.09849984506    0.0192233591959    1.22236244928    0.0236425858531    1.54028114807    0.117748063231    -99.0            -99.0             1.88625324535    0.111187420272    1.49830421062     0.0938392639721   1.23708630749    0.377140935325   0.844889669485    0.383638866633   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  4608    1.067                0.281060620033     0.0240745749737   0.274662899242     0.00961300740036   0.371877583325    0.0541168820823    0.973643569799    0.0367671135832    3.36666574369    0.0775203435451    4.25010833176    0.0587174165299   7.7054853663     0.0922611858413    -99.0        -99.0         11.1070825592    0.0716100076368    15.3179271589    0.0423249968781    21.1057116288    0.0583172363683    33.5737614243    0.154612885143    34.1350072949    0.0314395035786   56.9114957629    0.104834849411    48.2169793901     0.0888189583782   32.3295753368    0.416872950107   23.8122262328     0.438637417237   0      0.03   MIPS0029303       -99.00                              GDS033218.98-275216.80_2    34.93    6.85      -99.00         -99.00         -99.00          -99.00         -17301.00   2162.70     -24107.00   2989.30     -25957.00    3011.00     1         1             1            1             -99.00        0             0             0             0              0              2.0        22             1              1              1              0               0               0              
  4644    1.07301              0.0547015962894    0.0165253065195   0.0578096047406    0.00564392904616   0.0639734835483   0.014553673689     0.120337227118    0.00798009711249   0.248656605131   0.0196958229334    0.293494522227   0.0167597435715   0.470760483257   0.0216793214223    -99.0        -99.0         0.605340874754   0.0328948334356    0.883893621739   0.0154678261068    1.15877735616    0.0181436475714    1.80135786467    0.0895920429528   -99.0            -99.0             3.1304011901     0.100912211616    2.60375429894     0.08153697535     2.50264932573    0.334228655764   1.98609491736     0.340242549718   0      0.03   -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  5012    1.0443               1.63983442763      0.0166137765553   1.76035395362      0.0145921131792    -99.0             -99.0              -99.0             -99.0              -99.0            -99.0              3.53834356815    0.0260714788925   4.1686938347     0.092148213898     -99.0        -99.0         -99.0            -99.0              5.22396188999    0.0384915736776    5.25775082257    0.0435831072002    -99.0            -99.0             6.91194064398    0.0509290607696   10.2991171934    0.113830049859    7.89950721336     0.0873085802471   5.75970181255    0.450914920144   4.9888448746      0.487058969195   0      0.03   -99.00            GDS033211.66-275156.41_2   -99.00                      -99.00       -99.00        -3302.30   558.08     -8802.80    1276.40    -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             2         4             1             1             0              0              -99.0      0              0              0              0              0               0               0              
  5068    1.081                -99.0              -99.0             0.00821107464085   0.005717385495     0.0484395388548   0.0238241237928    0.0305914455949   0.0136088933551    0.190195396044   0.0275027000556    0.287872381084   0.0164386962035   0.527715681765   0.0320789109213    -99.0        -99.0         0.717794291271   0.0238000670628    1.07547420897    0.0158487736415    1.63832477963    0.0196163875183    2.27824276625    0.10072027837     2.51883662784    0.0278392112206   3.94820778038    0.0618193737782   3.38844156139     0.0780217502774   2.54917705051    0.354529703385   1.48320096718     0.360644743742   0      0.0    -99.00            -99.00                              GDS033220.59-275141.32_5    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -16281.00   1758.30     -11785.00   2062.40     -1127.30     -1413.30    -99.00        0             0            0             -99.00        0             0             0             0              0              5.0        12             1              1              -1             0               0               0              
  5219    1.0959999999999999   0.346736850453     0.0178839607082   0.366437574648     0.00776253401145   0.394094160732    0.0235933188332    0.553604995043    0.0142768932207    1.05390144507    0.0300910521856    1.21786738489    0.0269207355427   1.72663285274    0.0349863277966    -99.0        -99.0         -99.0            -99.0              2.49804351871    0.0207070479642    2.86813771267    0.0237748721106    3.66100228547    0.101157231455    3.73594092259    0.0275274300053   5.68067574107    0.0837135313889   4.4504097665      0.0819795774884   2.66931606362    0.317150492632   3.44825996553     0.314420514938   0      0.0    MIPS0026545       -99.00                              -99.00                      18.88    5.17      -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      1         1             1            1             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  5568    1.036                0.210280983704     0.0182055386765   0.192663745952     0.00656564510698   0.210474748866    0.0205485672136    0.309884604201    0.0105603279187    0.625172692776   0.0259112398128    0.739264752656   0.0217884159903   0.995405417352   0.0302544749163    -99.0        -99.0         -99.0            -99.0              1.40993794936    0.0194790126254    1.63530965174    0.0240988136098    2.02861671697    0.11771077782     2.11641095077    0.0389857304472   2.75676661029    0.0990239593468   2.08737270391     0.0884369001965   1.27057410521    0.340540421325   1.03752841582     0.343060035805   0      0.0    -99.00            -99.00                              -99.00                      -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -99.00      -99.00      -99.00      -99.00      -99.00       -99.00      -99.00        0             0            0             -99.00        0             0             0             0              0              -99.0      0              0              0              0              0               0               0              
  5789    1.053                0.143482851823     0.0182370574591   0.155024378887     0.00628244010022   0.143747400587    0.0217129847868    0.28973435877     0.0117416290716    0.564416888175   0.0275518997545    0.652829844159   0.0204434692369   0.868560350349   0.0319989458413    -99.0        -99.0         -99.0            -99.0              1.25660852008    0.0208328259316    1.65196179823    0.0243442087091    1.92663745952    0.13131290214     1.94446441645    0.0286546865867   2.32701937885    0.102876674551    2.35939144304     0.0999616720014   0.91453430312    0.374831163505   0.836372991584    0.37977170057    0      0.0    -99.00            -99.00                              GDS033237.26-275127.83_7    -99.00       -99.00        -99.00         -99.00         -99.00          -99.00         -24529.00   2035.90     -18661.00   2127.40     -7188.80     2099.10     -99.00        0             0            0             -99.00        0             0             0             0              0              7.0        11             1              1              1              0               0               0              
